id,name
555,آیهان
556,آیین گشسب
557,آئیل
558,بخشا
559,بدخشان
560,برسم
561,برشنوم
562,برازمان
563,بردیا
564,برسام
565,برمک
566,بگاداد
567,بگاش
568,بهاوند
569,بهرامشاه
570,برزو
571,برزویه
572,بزرگمهر
573,بندار
574,بنشاد
575,بهراد
576,بهروز
577,بهمرد
578,بابا
579,بابر
580,بابک
581,بابوی
582,بابیک
583,باپوک
584,باپیر
585,باتیس
586,بادان
587,بادرام
588,بادلیس
589,بادینان
590,باذان
591,باراد
592,باربد
593,بارسین
594,بارشین
595,بارمان
596,باریسان
597,باریکان
598,بازبان
599,بازیار
600,بازیان
601,باژار
602,باژه
603,باسام
604,باستان
605,باسکان
606,باشار
607,باشو
608,باشوان
609,باشور
610,باشوک
611,باغبان
612,باقر
613,باکور
614,باگه
615,بالا
616,بالاچ
617,بالبان
618,بالک
619,بالوی
620,بالویز
621,بامداد
622,بامشاد
623,بامگاه
624,بانگ
625,بانی
626,بانیپال
627,باوا
628,باهرام
629,باهک
630,باهنر
631,باهوز
632,باهیف
633,بایا
634,بایتگین
635,بایرام
636,بایزید
637,بایف
638,بایگان
639,ببک
640,بتام
641,بتاو
642,بثریک
643,بجرگ
644,بحیرا
645,بخت آفرین
646,بختیار
647,بختیاری
648,بخش علی
649,بخشان
650,بخشینر
651,بدرالدین
652,بدره
653,بدیع الزمان
654,برات
655,براخاس
656,براخاص
657,برادر
658,برادوست
659,برام
660,برانوش
661,براو
662,براهام
663,براهیم
664,برآلین
665,برپرس
666,برتاو
667,برتن
668,برته
669,برجاسپ
670,برچاو
671,برداش
672,بردان
673,بردل
674,بردیس
675,برز
676,برزام
677,برزان
678,برزاو
679,برزآذر
680,برزآفرین
681,برزفر
682,برزفری
683,برزما
684,برزمند
685,برزمهر
686,برزن
687,برزهم
688,برزین داد
689,برزین مهر
690,برسیان
691,برشان
692,برکاو
693,برکو
694,برگش
695,برمال
696,برمایون
697,برنوش
698,بروا
699,بروار
700,بروان
701,بروز
702,بروسکان
703,بروسکه
704,برومند
705,برهان
706,برهان الدین
707,برهم
708,برهمن
709,برهمند
710,بریان
711,بریز
712,بریسکه
713,بریکار
714,برین
715,بریندار
716,بزرجمهر
717,بزرگ
718,بزرگ امید
719,بزوتنوه
720,بزوین
721,بژار
722,بسام
723,بستک
724,بستور
725,بستیر
726,بسود
727,بسوز
728,بسیم
729,بسیه
730,بشتاسب
731,بشیر
732,بصیر
733,بغرا
734,بکتاش
735,بکیاش
736,بلاش
737,بلاشان
738,بلال
739,بلباس
740,بلویر
741,بلیمت
742,بمان علی
743,بنار
744,بنجامین
745,بندن
746,بندوی
747,بنیامین
748,بوار
749,بوبار
750,بوبان
751,بوپار
752,بوتان
753,بوجه
754,بوخشا
755,بودیان
756,بوذر
757,بوذرجمهر
758,بوراب
759,بورباش
760,بورژک
761,بورنگ
762,بوزرجمهر
763,بوژان
764,بوستان افروز
765,بوسیان
766,به آذین
767,به آئین
768,به یزداد
769,بها
770,بهاء الدین
771,بهادر
772,بهامد
773,بهبد
774,بهبود
775,بهپور
776,بهتاش
777,بهجت
778,بهداد
779,بهداور
780,بهدین
781,بهرام
782,بهرنگ
783,بهروش
784,بهزاد
785,بهزادان
786,بهستان
787,بهستون
788,بهسود
789,بهسودان
790,بهشاد
791,بهفام
792,بهک
793,بهلول
794,بهمن
795,بهمن داد
796,بهمنش
797,بهمنیار
798,بهنام
799,بهنود
800,بهنیا
801,بهوران
802,بهیز
803,بی بش
804,بیارش
805,بیاره
806,بیباک
807,بیتاوان
808,بیتخش
809,بیتک
810,بیرام
811,بیرشاد
812,بیرگا
813,بیرور
814,بیزار
815,بیژن
816,بیساران
817,بیستون
818,بیکس
819,بیلاش
820,بینر
821,بیورد
822,بیورزاد
823,پته مانی
824,پرنگ
825,پریبرز
826,پشنگ
827,پاپریک
828,پاتیرا
829,پادار
830,پاداشت
831,پادرا
832,پادشا
833,پاردیک
834,پارس
835,پارسا
836,پارسان
837,پارسوا
838,پارسیا
839,پارسیس
840,پاره وان
841,پاره یار
842,پاساک
843,پاسدار
844,پاشا
845,پاکان
846,پاکر
847,پاکروان
848,پاکزاد
849,پاکمهر
850,پاو
851,پایا
852,پایار
853,پدرام
854,پراهام
855,پرچم
856,پرداد
857,پرشان
858,پرشیا
859,پرمایه
860,پرمودیه
861,پرویز
862,پرهام
863,پرهان
864,پریام
865,پژدو
866,پژمان
867,پژند
868,پساک
869,پسندیار
870,پشتیسار
871,پشن
872,پشوتن
873,پشین
874,پلاش
875,پلاشان
876,پنجعلی
877,پندار
878,پوربه
879,پورشسب
880,پورک
881,پورنگ
882,پوروشسب
883,پوریا
884,پوریار
885,پوژمان
886,پولا
887,پولاد
888,پویا
889,پویان
890,پویین
891,پهلبد
892,پیام
893,پیداگشسب
894,پیران
895,پیرداد
896,پیروز
897,پیروزان
898,پیروزگر
899,پیروزی
900,پیشداد
901,پیکان
902,پیلتن
903,پیلسم
904,پیمان
905,تسو
906,تنسر
907,تهمتن
908,تابال
909,تاج الدین
910,تاج بخش
911,تاجیک
912,تارح
913,تارخ
914,تباک
915,تخار
916,تخشا
917,تخواره
918,تراب
919,ترخان
920,تژاو
921,تقدیر
922,تقی
923,تک آفرین
924,تکاپو
925,تکاور
926,تکتا
927,تکش
928,تکین
929,تگین
930,تلیمان
931,توان
932,توانا
933,توانایی
934,توحید
935,تور
936,تورال
937,تورج
938,تورک
939,تورنگ
940,توس
941,توسن
942,توفیق
943,توما
944,تهم
945,تهماسب
946,تهمورث
947,تهمورس
948,تهمین
949,تیران
950,تیرداد
951,تیس
952,تیگران
953,تیماس
954,تیمور
955,تیمورتاش
956,ثابت
957,ثاقب
958,ثامر
959,ثواب
960,جابان
961,جابر
962,جادی
963,جارالله
964,جاسم
965,جالینوس
966,جاماسب
967,جاماسپ
968,جامشید
969,جان افروز
970,جان افزا
971,جان بخشان
972,جان پرور
973,جان محمد
974,جانان
975,جانعلی
976,جانلی
977,جانوسیار
978,جانوشیار
979,جانی
980,جانیار
981,جاوید
982,جاهد
983,جبار
984,جبریل
985,جبرئیل
986,جبلی
987,جرجیس
988,جریر
989,جستان
990,جعفر
991,جلال
992,جلال الدین
993,جلایر
994,جلیل
995,جم
996,جمال
997,جمال الدین
998,جمشاد
999,جمشید
1000,جمهور
1001,جناب
1002,جندل
1003,جنید
1004,جواد
1005,جوان
1006,جوانشیر
1007,جوانمردی
1008,جوانوی
1009,جویا
1010,جویان
1011,جهان
1012,جهان آفرین
1013,جهان بخش
1014,جهان بین
1015,جهان فر
1016,جهانبان
1017,جهاندار
1018,جهانسوز
1019,جهانشاد
1020,جهانشاه
1021,جهانشید
1022,جهانشیر
1023,جهانگشای
1024,جهانگیر
1025,جهانیار
1026,جهن
1027,چابک
1028,چاکان
1029,چالش
1030,چالیک
1031,چاووش
1032,چاوه
1033,چراغ
1034,چراغعلی
1035,چکاد
1036,چنگش
1037,چنگیز
1038,چوبین
1039,چوبینه
1040,چوگان
1041,چهربرزین
1042,چیا
1043,چیاکو
1044,چیلان
1045,چینود
1046,حاتم
1047,حادید
1048,حارث
1049,حارس
1050,حافظ
1051,حافظ الدین
1052,حام
1053,حامد
1054,حامی
1055,حامین
1056,حانان
1057,حانون
1058,حایری
1059,حبان
1060,حبیب
1061,حبیب الله
1062,حجت
1063,حجت الدین
1064,حداد
1065,حرمت علی
1066,حزین
1067,حسام
1068,حسام الدین
1069,حسن
1070,حسن یوسف
1071,حسیب
1072,حسین
1073,حشمت
1074,حشمت الله
1075,حصیل
1076,حفیظ
1077,حکمت
1078,حکیم
1079,حلاج
1080,حلیم
1081,حمام
1082,حمدالدین
1083,حمدالله
1084,حمزه
1085,حمید
1086,حمیدالدین
1087,حمیدالله
1088,حمیدرضا
1089,حمیم
1090,حنان
1091,حنیف
1092,حنین
1093,حیدر
1094,خونیرث
1095,خابان
1096,خاروس
1097,خاقان
1098,خالد
1099,خالق
1100,خاوین
1101,خدابخش
1102,خدابنده
1103,خداداد
1104,خدادوست
1105,خداطلب
1106,خداکریم
1107,خدایار
1108,خدیو
1109,خراد
1110,خراسان
1111,خرداد
1112,خردادبرزین
1113,خردادبه
1114,خردمند
1115,خرزاد
1116,خرم
1117,خرمشاد
1118,خروش
1119,خسرو
1120,خسروپرویز
1121,خسروداد
1122,خسروزاد
1123,خسروشاد
1124,خشاش
1125,خشاشه
1126,خشایار
1127,خشایارشا
1128,خشنواز
1129,خشنود
1130,خضر
1131,خلیل
1132,خلیل الله
1133,خنجست
1134,خورسند
1135,خوزان
1136,خوش منش
1137,خوش نواز
1138,خوشنام
1139,خوشنود
1140,خیام
1141,خیرالدین
1142,خیرالله
1143,خیراندیش
1144,خیرعلی
1145,دریز
1146,دسم
1147,داته
1148,داتام
1149,داتان
1150,داتیس
1151,دادار
1152,دادبان
1153,دادبرزین
1154,دادبه
1155,دادپویه
1156,دادجو
1157,دادخواه
1158,دادرس
1159,دادعلی
1160,دادفر
1161,دادفرخ
1162,دادفروز
1163,دادکار
1164,دادگر
1165,دادمهر
1166,دادنام
1167,دادور
1168,دادهرمز
1169,دادیار
1170,دارا
1171,داراب
1172,داران
1173,دارمان
1174,دارنوش
1175,داریا
1176,داریاو
1177,دارینوش
1178,داریو
1179,داریوش
1180,داژو
1181,داشاب
1182,داشاد
1183,دامور
1184,دامون
1185,دان
1186,دانا
1187,دانش
1188,دانشمند
1189,دانوش
1190,دانیال
1191,داو
1192,داود
1193,داور
1194,داورا
1195,داوود
1196,داوید
1197,دایان
1198,دستان
1199,دشمه
1200,دلاور
1201,دلیر
1202,دماوند
1203,دمور
1204,دوست محمد
1205,دوستعلی
1206,دوقلو
1207,دومان
1208,دها
1209,دهباشی
1210,دهخدا
1211,دهناد
1212,دیااکو
1213,دیاکو
1214,دین محمد
1215,دینشاه
1216,دینیار
1217,دیهیم
1218,ذبیح
1219,ذکا
1220,ذکی
1221,ذوالفضل
1222,ذوالفقار
1223,راتین
1224,راد
1225,رادان
1226,رادبرزین
1227,رادعلی
1228,رادفرخ
1229,رادمان
1230,رادمنش
1231,رادمهر
1232,رادوین
1233,رازاوه
1234,راستین
1235,راشا
1236,راشد
1237,راشن
1238,راشین
1239,رام
1240,رام برزین
1241,راما
1242,رامان
1243,رامبد
1244,رامتین
1245,رامشاد
1246,رامی
1247,رامیاد
1248,رامیار
1249,رامین
1250,راهنما
1251,رایا
1252,رایبد
1253,رایمون
1254,رایین
1255,ربن
1256,ربیع
1257,رجا
1258,رجب
1259,رحمان
1260,رحمت
1261,رحمت الله
1262,رحیم
1263,رزاق
1264,رزق الله
1265,رزمان
1266,رزین
1267,رسام
1268,رستار
1269,رستان
1270,رستم
1271,رستهم
1272,رسول
1273,رشنواد
1274,رشید
1275,رشیدا
1276,رشیدالدین
1277,رضا
1278,رضی
1279,رضی الدین
1280,رعد
1281,رغمان
1282,رفیع
1283,رفیع الدین
1284,رکسار
1285,رکن الدین
1286,رمضان
1287,رمیار
1288,روجیار
1289,روح الدین
1290,روح الله
1291,روزبه
1292,روزبهان
1293,روزک
1294,روزمهر
1295,روژمان
1296,روشاک
1297,روشنایی
1298,روماک
1299,روهام
1300,روهان
1301,رهاگشته
1302,رهام
1303,رهان
1304,رهی
1305,ریاض
1306,ریو
1307,ریونیز
1308,رئو
1309,رئوف
1310,زریر
1311,زم
1312,زواره
1313,زهیر
1314,زاب
1315,زاد
1316,زادان
1317,زادان فر
1318,زادان فرخ
1319,زادبه
1320,زادسرو
1321,زادشم
1322,زادفرخ
1323,زادمن
1324,زاگرس
1325,زال
1326,زامیاد
1327,زانا
1328,زانیار
1329,زاور
1330,زاوش
1331,زاهر
1332,زائان
1333,زائر
1334,زراتشت
1335,زراسپ
1336,زراوه
1337,زرتشت
1338,زرحیا
1339,زرداده
1340,زرداشت
1341,زردشت
1342,زردهشت
1343,زرمهر
1344,زروان
1345,زروانداد
1346,زروانمهر
1347,زرین کلاه
1348,زریون
1349,زعیم
1350,زعیم الدین
1351,زکریا
1352,زکی
1353,زکی الدین
1354,زلفعلی
1355,زمان
1356,زمران
1357,زنگنه
1358,زنگو
1359,زنگه
1360,زوپیر
1361,زوپین
1362,زوران
1363,زویین
1364,زهید
1365,زیا
1366,زیار
1367,زیبامحمد
1368,زید
1369,زیدان
1370,زیدعلی
1371,زیرک
1372,زیگ
1373,زین الدین
1374,زین العابدین
1375,زینال
1376,زیناوند
1377,زینعلی
1378,ژابیز
1379,ژافه
1380,ژاماسب
1381,ژاو
1382,ژاییز
1383,ژرف
1384,ژکور
1385,ژم
1386,ژنگ
1387,ژنوا
1388,ژوبین
1389,ژوپین
1390,ژورک
1391,ژیار
1392,ژیان
1393,ژیگس
1394,ژیلوان
1395,سپرنگ
1396,سلم
1397,سرایش
1398,سابق
1399,سابق الدین
1400,ساتکین
1401,ساتگین
1402,ساتیار
1403,سارنگ
1404,سارو
1405,سارین
1406,ساسان
1407,ساعد
1408,ساعی
1409,ساکو
1410,سالار
1411,سالداش
1412,سالم
1413,سام
1414,ساما
1415,سامان
1416,سامر
1417,سامرند
1418,سامیا
1419,سامیار
1420,سامیان
1421,سامین
1422,سانا
1423,سانان
1424,سانیار
1425,ساوان
1426,ساورا
1427,ساونگ
1428,ساوه
1429,ساهر
1430,سایر
1431,سایروس
1432,سباک
1433,سبحان
1434,سبحان قلی
1435,سبکتین
1436,سبلان
1437,سپنتامن
1438,سپند
1439,سپندان
1440,سپنسار
1441,سپهر
1442,سپهراد
1443,سپهرار
1444,سپهرداد
1445,سپهرم
1446,سترگ
1447,ستار
1448,سجاد
1449,سحاب
1450,سدرا
1451,سدیدالدین
1452,سدیف
1453,سراج
1454,سراج الدین
1455,سرافراز
1456,سرافیل
1457,سرخه
1458,سردار
1459,سرکب
1460,سرکش
1461,سروش
1462,سروشان
1463,سریتا
1464,سزاوار
1465,سعد
1466,سعدالدین
1467,سعدی
1468,سعید
1469,سفندارمذ
1470,سقراط
1471,سکندر
1472,سلجوق
1473,سلدوز
1474,سلطان
1475,سلمان
1476,سلیم
1477,سلیمان
1478,سمک
1479,سمکنان
1480,سموئیل
1481,سمیح
1482,سمیر
1483,سمیع
1484,سناءالدین
1485,سنان الدین
1486,سنباد
1487,سنجر
1488,سنجه
1489,سوبیتای
1490,سوران
1491,سورن
1492,سورنا
1493,سورین
1494,سوشا
1495,سوشیا
1496,سوشیان
1497,سوشیانت
1498,سوشیانس
1499,سوفرا
1500,سوما
1501,سهام
1502,سهام الدین
1503,سهراب
1504,سهره
1505,سهند
1506,سهیل
1507,سی سیماک
1508,سیامک
1509,سیامند
1510,سیاوخش
1511,سیاوش
1512,سیاووش
1513,سیبویه
1514,سیتاک
1515,سیحون
1516,سیرخ
1517,سیروان
1518,سیروس
1519,سیف الدین
1520,سیف الله
1521,سیکا
1522,سیمک
1523,سینا
1524,سینار
1525,سیناک
1526,سیوان
1527,شابرزین
1528,شابهار
1529,شاپور
1530,شادان برزین
1531,شادان هرمز
1532,شادبه
1533,شادتگین
1534,شادکان
1535,شادلی
1536,شادمهر
1537,شادن
1538,شادیار
1539,شار
1540,شارو
1541,شاروسین
1542,شارویه
1543,شاعی
1544,شاکر
1545,شاکل
1546,شامل
1547,شانلی
1548,شانیا
1549,شاور
1550,شاوران
1551,شاوگ
1552,شاویس
1553,شاه برزین
1554,شاه بهرام
1555,شاه پر
1556,شاه سرور
1557,شاه محمد
1558,شاه مراد
1559,شاه موبد
1560,شاه هژبر
1561,شاهارا
1562,شاهپور
1563,شاهد
1564,شاهدیس
1565,شاهر
1566,شاهرخ
1567,شاهروز
1568,شاهسار
1569,شاهسون
1570,شاهفور
1571,شاهقلی
1572,شاهک
1573,شاهکار
1574,شاهکام
1575,شاهمیر
1576,شاهو
1577,شاهوش
1578,شاهوی
1579,شاهیار
1580,شاهین
1581,شایار
1582,شایان
1583,شایگان
1584,شایورد
1585,شبان
1586,شباویز
1587,شبلی
1588,شبنا
1589,شبیب
1590,شبیر
1591,شجاع الدین
1592,شجاع الملک
1593,شداد
1594,شراکیم
1595,شرف
1596,شرف الدین
1597,شرف الزمان
1598,شروان
1599,شروین
1600,شریف
1601,شریف الدین
1602,شعبان
1603,شعیب
1604,شغاد
1605,شفا
1606,شفروه
1607,شفیع
1608,شقیق
1609,شکرالله
1610,شکرعلی
1611,شکور
1612,شکیب
1613,شکیل
1614,شلیخا
1615,شماخ
1616,شماس
1617,شماساس
1618,شمس
1619,شمس الدین
1620,شمس الهدی
1621,شمشیر
1622,شمعون
1623,شمیران
1624,شمیل
1625,شمینه
1626,شنتیا
1627,شنطوس
1628,شنگان
1629,شنگل
1630,شوان
1631,شورعلی
1632,شوق علی
1633,شه موبد
1634,شهاب
1635,شهاب الدین
1636,شهباز
1637,شهبال
1638,شهبان
1639,شهبد
1640,شهداد
1641,شهراد
1642,شهرام
1643,شهران
1644,شهرآزاد
1645,شهرآگیم
1646,شهربان
1647,شهرتاش
1648,شهرخواست
1649,شهرداد
1650,شهرسپ
1651,شهرگان
1652,شهرگیر
1653,شهروان
1654,شهروز
1655,شهروین
1656,شهریار
1657,شهرین
1658,شهریور
1659,شهسان
1660,شهفور
1661,شهمردان
1662,شهمیر
1663,شهنام
1664,شهنوش
1665,شهیاد
1666,شهیار
1667,شهیر
1668,شیانا
1669,شیبان
1670,شیبت
1671,شیث
1672,شیداب
1673,شیدرنگ
1674,شیدسب
1675,شیدوش
1676,شیراحمد
1677,شیراک
1678,شیران
1679,شیرآزاد
1680,شیرخون
1681,شیردل
1682,شیرزاد
1683,شیرزیل
1684,شیرعلی
1685,شیرمحمد
1686,شیرو
1687,شیرویه
1688,صابر
1689,صاحب
1690,صادق
1691,صارم
1692,صاعد
1693,صالح
1694,صانع
1695,صایب
1696,صاین
1697,صائب
1698,صائم
1699,صائن
1700,صائن الدین
1701,صباح
1702,صبار
1703,صدر
1704,صدرا
1705,صدرالدین
1706,صدران
1707,صدوق
1708,صدیده
1709,صدیق
1710,صدیقا
1711,صفا
1712,صفار
1713,صفاعلی
1714,صفدر
1715,صفر
1716,صفی
1717,صفی الدین
1718,صفی الله
1719,صفیعلی
1720,صلات
1721,صلاح
1722,صلاح الدین
1723,صمد
1724,صمدالله
1725,صمصام
1726,صمیم
1727,صنعان
1728,صنم بر
1729,صیاد
1730,صیام
1731,ضحاک
1732,ضرغام
1733,ضیا
1734,ضیاءالدین
1735,ضیافت
1736,ضیغم
1737,طارق
1738,طالب
1739,طالع
1740,طالوت
1741,طاها
1742,طاهر
1743,طائر
1744,طباطبا
1745,طرحان
1746,طرخان
1747,طرق
1748,طرهان
1749,طغاتیمور
1750,طغان
1751,طغرل
1752,طلب علی
1753,طلحه
1754,طمغاج
1755,طورگ
1756,طوس
1757,طوش
1758,طوطیانوش
1759,طوفان
1760,طه
1761,طهماسپ
1762,طهمورث
1763,طهور
1764,طیب
1765,طیفور
1766,طینوش
1767,طیهوج
1768,ظافر
1769,ظفر
1770,ظفرداد
1771,ظهور
1772,ظهیرالدین
1773,عابد
1774,عابس
1775,عاد
1776,عادل
1777,عارف
1778,عارف پاشا
1779,عاشق
1780,عاشور
1781,عاصم
1782,عاطف
1783,عاکف
1784,عامر
1785,عاموس
1786,عباد
1787,عبادالله
1788,عباس
1789,عبدالامین
1790,عبدالباسط
